ID,Name,Type,X,Y,Width,Height,Section Link,Direct Link
2:3943,"Frame 329",frame,18784,6223,82,25,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3943","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3943&mode=design"
2:3944,"기간 설정",text,18784,6223,82,25,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3944","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3944&mode=design"
2:3945,"Icon",instance,18876,6223,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3945","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3945&mode=design"
I2:3945;5:1787,"Vector",vector,18878,6225,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3945;5:1787","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3945;5:1787&mode=design"
I2:3945;5:1788,"Vector",vector,18885.08984375,6229.99560546875,5.830003261566162,6.0044755935668945,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3945;5:1788","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3945;5:1788&mode=design"
I2:3945;5:1789,"Vector 2",vector,18888,6239,0,0.5,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3945;5:1789","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3945;5:1789&mode=design"
2:3946,"Frame 334",frame,18784,6268,1090,51,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3946","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3946&mode=design"
2:3947,"Frame 353",frame,19270,6281,118,25,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3947","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3947&mode=design"
2:3948,"2025.09",text,19270,6281,76,25,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3948","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3948&mode=design"
2:3949,"Icon",instance,19361,6281.5,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3949","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3949&mode=design"
I2:3949;4:2987,"Vector",vector,19364.599609375,6288.7001953125,16.80000114440918,9.599998474121094,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3949;4:2987","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3949;4:2987&mode=design"
2:3950,"Frame 288",frame,18755,6369,1150,363.79998779296875,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3950","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3950&mode=design"
2:3951,"title",instance,18785,6399,1090,25,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3951","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3951&mode=design"
I2:3951;40:13918,"Left",frame,18785,6399,111,25,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;40:13918","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;40:13918&mode=design"
I2:3951;56:2666,"Frame 388",frame,18785,6399,111,25,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;56:2666","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;56:2666&mode=design"
I2:3951;40:13919,"브랜드 비전",text,18785,6399,111,25,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;40:13919","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;40:13919&mode=design"
I2:3951;56:2658,"*",text,18890,6399,11,25,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;56:2658","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;56:2658&mode=design"
I2:3951;40:13920,"Icon",instance,18911,6399,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;40:13920","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;40:13920&mode=design"
I2:3951;40:13920;5:1787,"Vector",vector,18913,6401,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;40:13920;5:1787","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;40:13920;5:1787&mode=design"
I2:3951;40:13920;5:1788,"Vector",vector,18920.08984375,6405.99560546875,5.830003261566162,6.0044755935668945,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;40:13920;5:1788","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;40:13920;5:1788&mode=design"
I2:3951;40:13920;5:1789,"Vector 2",vector,18923,6415,0,0.5,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;40:13920;5:1789","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;40:13920;5:1789&mode=design"
I2:3951;40:13921,"Right",frame,19279,6399,596,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;40:13921","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;40:13921&mode=design"
I2:3951;56:6171,"추가하기",frame,19506,6399,96,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;56:6171","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;56:6171&mode=design"
I2:3951;56:6172,"Icon",instance,19506,6399,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;56:6172","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;56:6172&mode=design"
I2:3951;56:6172;12:2060,"Vector",vector,19508,6401,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;56:6172;12:2060","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;56:6172;12:2060&mode=design"
I2:3951;56:6172;12:2066,"Plus",frame,19513,6406,10,10,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;56:6172;12:2066","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;56:6172;12:2066&mode=design"
I2:3951;56:6172;12:2067,"Vector 134",vector,19511.63671875,6404.636039752585,12.72792049482814,12.72792049482996,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;56:6172;12:2067","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;56:6172;12:2067&mode=design"
I2:3951;56:6172;12:2068,"Vector 135",vector,19511.636039752586,6404.63623046875,12.72792049482814,12.72792049482996,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;56:6172;12:2068","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;56:6172;12:2068&mode=design"
I2:3951;56:6173,"추가하기",text,19535,6400,67,22,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;56:6173","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;56:6173&mode=design"
I2:3951;40:13922,"0/500",text,19612,6400,47,22,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;40:13922","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;40:13922&mode=design"
I2:3951;40:13923,"키워드 4개를 선택해주세요.",text,19669,6400,206,22,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;40:13923","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3951;40:13923&mode=design"
2:3952,"첨부파일",instance,18785,6439,1090,54,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3952","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3952&mode=design"
I2:3952;12:2076,"Frame 300",frame,19113,6454,434,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3952;12:2076","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3952;12:2076&mode=design"
I2:3952;12:2029,"Icon",instance,19113,6454,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3952;12:2029","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3952;12:2029&mode=design"
I2:3952;12:2029;12:2060,"Vector",vector,19115,6456,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3952;12:2029;12:2060","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3952;12:2029;12:2060&mode=design"
I2:3952;12:2029;12:2066,"Plus",frame,19120,6461,10,10,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3952;12:2029;12:2066","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3952;12:2029;12:2066&mode=design"
I2:3952;12:2029;12:2067,"Vector 134",vector,19118.63671875,6459.636039752585,12.72792049482814,12.72792049482996,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3952;12:2029;12:2067","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3952;12:2029;12:2067&mode=design"
I2:3952;12:2029;12:2068,"Vector 135",vector,19118.636039752586,6459.63623046875,12.72792049482814,12.72792049482996,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3952;12:2029;12:2068","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3952;12:2029;12:2068&mode=design"
I2:3952;12:2074,"파일 선택 또는 드래그 앤 드롭 PNG, JPG or JPEG (최대 3MB)",text,19152,6456.5,394,19,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3952;12:2074","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3952;12:2074&mode=design"
2:3953,"Text box",instance,18785,6508,1090,50,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3953","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3953&mode=design"
I2:3953;24:3938,"촬영에 필요한 물품을 적어주세요",text,18805,6524,204,18,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3953;24:3938","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3953;24:3938&mode=design"
2:3954,"contour",instance,18785,6573,1090,0,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3954","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3954&mode=design"
I2:3954;56:9423,"Line 101",line,18785,6573,1090,0,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3954;56:9423","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3954;56:9423&mode=design"
2:3955,"Table",instance,18785,6588,1090,114.80000305175781,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3955","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3955&mode=design"
I2:3955;56:7771,"Table",frame,18785,6588,1090,114.80000305175781,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7771","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7771&mode=design"
I2:3955;56:7772,".Row",frame,18785,6588,1090,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7772","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7772&mode=design"
I2:3955;56:7773,"Cell",frame,18785,6588,218,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7773","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7773&mode=design"
I2:3955;56:7774,"Content",frame,18785,6588,218,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7774","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7774&mode=design"
I2:3955;56:7775,"-",text,18888.5,6603.2001953125,11,27,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7775","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7775&mode=design"
I2:3955;56:7776,"Cell",frame,18785,6588,272.5,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7776","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7776&mode=design"
I2:3955;56:7777,"Content",frame,18785,6588,272.5,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7777","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7777&mode=design"
I2:3955;56:7778,"Imps",text,18899.25,6605.7001953125,44,22,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7778","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7778&mode=design"
I2:3955;56:7779,"Icon",instance,18907.5,6604.7001953125,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7779","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7779&mode=design"
I2:3955;56:7779;5:1787,"Vector",vector,18909.5,6606.7001953125,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7779;5:1787","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7779;5:1787&mode=design"
I2:3955;56:7779;5:1788,"Vector",vector,18916.58984375,6611.69580078125,5.830003261566162,6.0044755935668945,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7779;5:1788","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7779;5:1788&mode=design"
I2:3955;56:7779;5:1789,"Vector 2",vector,18919.5,6620.7001953125,0,0.5,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7779;5:1789","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7779;5:1789&mode=design"
I2:3955;56:7780,"Cell",frame,19057.5,6588,272.5,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7780","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7780&mode=design"
I2:3955;56:7781,"Content",frame,19057.5,6588,272.5,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7781","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7781&mode=design"
I2:3955;56:7782,"Clicks",text,19167.25,6605.7001953125,53,22,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7782","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7782&mode=design"
I2:3955;56:7783,"Icon",instance,19184.5,6604.7001953125,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7783","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7783&mode=design"
I2:3955;56:7783;5:1787,"Vector",vector,19186.5,6606.7001953125,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7783;5:1787","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7783;5:1787&mode=design"
I2:3955;56:7783;5:1788,"Vector",vector,19193.58984375,6611.69580078125,5.830003261566162,6.0044755935668945,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7783;5:1788","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7783;5:1788&mode=design"
I2:3955;56:7783;5:1789,"Vector 2",vector,19196.5,6620.7001953125,0,0.5,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7783;5:1789","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7783;5:1789&mode=design"
I2:3955;56:7784,"Cell",frame,19330,6588,272.5,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7784","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7784&mode=design"
I2:3955;56:7785,"Content",frame,19330,6588,272.5,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7785","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7785&mode=design"
I2:3955;56:7786,"CPC",text,19446.75,6603.2001953125,39,27,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7786","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7786&mode=design"
I2:3955;56:7787,"Icon",instance,19449,6604.7001953125,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7787","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7787&mode=design"
I2:3955;56:7787;5:1787,"Vector",vector,19451,6606.7001953125,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7787;5:1787","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7787;5:1787&mode=design"
I2:3955;56:7787;5:1788,"Vector",vector,19458.08984375,6611.69580078125,5.830003261566162,6.0044755935668945,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7787;5:1788","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7787;5:1788&mode=design"
I2:3955;56:7787;5:1789,"Vector 2",vector,19461,6620.7001953125,0,0.5,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7787;5:1789","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7787;5:1789&mode=design"
I2:3955;56:7788,"Cell",frame,19602.5,6588,272.5,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7788","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7788&mode=design"
I2:3955;56:7789,"Content",frame,19602.5,6588,272.5,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7789","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7789&mode=design"
I2:3955;56:7790,"CTR",text,19720.75,6603.2001953125,36,27,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7790","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7790&mode=design"
I2:3955;56:7791,"Icon",instance,19720,6604.7001953125,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7791","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7791&mode=design"
I2:3955;56:7791;5:1787,"Vector",vector,19722,6606.7001953125,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7791;5:1787","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7791;5:1787&mode=design"
I2:3955;56:7791;5:1788,"Vector",vector,19729.08984375,6611.69580078125,5.830003261566162,6.0044755935668945,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7791;5:1788","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7791;5:1788&mode=design"
I2:3955;56:7791;5:1789,"Vector 2",vector,19732,6620.7001953125,0,0.5,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7791;5:1789","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7791;5:1789&mode=design"
I2:3955;56:19501,"Cell",frame,19693.333984375,6588,181.66665649414062,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:19501","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:19501&mode=design"
I2:3955;56:19502,"Content",frame,19693.333984375,6588,181.66665649414062,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:19502","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:19502&mode=design"
I2:3955;56:19503,"CTR",text,19751.66796875,6603.2001953125,36,27,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:19503","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:19503&mode=design"
I2:3955;56:19504,"Icon",instance,19792.66796875,6604.7001953125,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:19504","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:19504&mode=design"
I2:3955;56:19504;5:1787,"Vector",vector,19794.66796875,6606.7001953125,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:19504;5:1787","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:19504;5:1787&mode=design"
I2:3955;56:19504;5:1788,"Vector",vector,19801.7578125,6611.69580078125,5.830003261566162,6.0044755935668945,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:19504;5:1788","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:19504;5:1788&mode=design"
I2:3955;56:19504;5:1789,"Vector 2",vector,19804.66796875,6620.7001953125,0,0.5,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:19504;5:1789","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:19504;5:1789&mode=design"
I2:3955;56:7792,".Row",frame,18785,6645.39990234375,1090,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7792","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7792&mode=design"
I2:3955;56:7793,"Cell",frame,18785,6645.39990234375,218,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7793","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3955;56:7793&mode=design"
